Time,Open,High,Low,Close,Volume
201912170900,13800,13825,13795,13820,525107
201912170901,13820,13840,13815,13835,286972
201912170902,13840,13840,13770,13780,286231
201912170903,13780,13795,13775,13785,96307
201912170904,13790,13790,13765,13785,190694
201912170905,13785,13790,13775,13785,60964
201912170906,13785,13790,13780,13785,70622
201912170907,13785,13785,13765,13785,69254
201912170908,13780,13805,13775,13800,105677
201912170909,13800,13810,13780,13785,89938
201912170910,13790,13805,13780,13790,78868
201912170911,13795,13795,13770,13775,161640
201912170912,13775,13780,13770,13780,31374
201912170913,13775,13780,13770,13770,28762
201912170914,13775,13785,13770,13770,58166
201912170915,13765,13775,13765,13770,6142
201912170916,13770,13770,13760,13760,24373
201912170917,13765,13775,13760,13770,40635
201912170918,13775,13780,13770,13780,97688
201912170919,13780,13780,13760,13765,63444
201912170920,13765,13775,13765,13770,15154
201912170921,13770,13770,13760,13760,66549
201912170922,13755,13770,13755,13765,36613
201912170923,13765,13780,13765,13770,70628
201912170924,13770,13780,13770,13775,15805
201912170925,13775,13780,13755,13760,76656
201912170926,13765,13765,13755,13760,12866
201912170927,13760,13760,13745,13750,809576
201912170928,13750,13765,13745,13760,314428
201912170929,13760,13770,13760,13765,34061
201912170930,13765,13775,13760,13775,90249
201912170931,13780,13780,13770,13775,88431
201912170932,13775,13780,13755,13760,114651
201912170933,13755,13765,13755,13755,62508
201912170934,13760,13760,13750,13750,26582
201912170935,13750,13755,13750,13750,74649
201912170936,13755,13765,13750,13765,31467
201912170937,13770,13775,13760,13765,92262
201912170938,13765,13780,13760,13770,78714
201912170939,13770,13775,13770,13770,25630
201912170940,13775,13780,13770,13775,67694
201912170941,13775,13785,13765,13785,67483
201912170942,13785,13785,13775,13775,22846
201912170943,13775,13785,13775,13780,43757
201912170944,13780,13790,13780,13785,48365
201912170945,13785,13790,13775,13790,130481
201912170946,13790,13790,13780,13785,67684
201912170947,13785,13790,13775,13775,104631
201912170948,13775,13780,13775,13775,25193
201912170949,13775,13785,13755,13755,89245
201912170950,13755,13760,13750,13760,22162
201912170951,13760,13765,13755,13760,112791
201912170952,13755,13760,13755,13755,17846
201912170953,13760,13775,13760,13775,53967
201912170954,13775,13780,13765,13765,67541
201912170955,13765,13765,13760,13760,3394
201912170956,13760,13765,13760,13765,23352
201912170957,13765,13770,13760,13765,25176
201912170958,13765,13770,13765,13770,49937
201912170959,13770,13770,13765,13770,3128
201912171000,13765,13780,13765,13780,41148
201912171001,13780,13805,13780,13800,379738
201912171002,13800,13820,13795,13820,175380
201912171003,13815,13830,13815,13825,116376
201912171004,13820,13825,13810,13815,68315
201912171005,13815,13815,13805,13805,60499
201912171006,13810,13825,13805,13810,79855
201912171007,13815,13820,13815,13815,17931
201912171008,13815,13830,13815,13825,55086
201912171009,13825,13830,13820,13830,29900
201912171010,13830,13840,13830,13835,79333
201912171011,13835,13865,13835,13845,323487
201912171012,13845,13855,13840,13850,39306
201912171013,13850,13870,13850,13870,208169
201912171014,13870,13870,13850,13855,79336
201912171015,13855,13860,13840,13845,161418
201912171016,13845,13860,13845,13850,32635
201912171017,13850,13850,13835,13840,82956
201912171018,13840,13845,13835,13840,12142
201912171019,13845,13850,13840,13840,18201
201912171020,13840,13850,13840,13850,17829
201912171021,13850,13855,13845,13850,3208
201912171022,13850,13865,13850,13865,80352
201912171023,13860,13865,13855,13860,49042
201912171024,13860,13865,13855,13860,54767
201912171025,13860,13865,13855,13860,23046
201912171026,13860,13865,13860,13865,13673
201912171027,13865,13865,13860,13860,18378
201912171028,13865,13865,13860,13860,37751
201912171029,13860,13865,13860,13865,107546
201912171030,13870,13895,13865,13880,284287
201912171031,13880,13885,13870,13885,72692
201912171032,13885,13895,13880,13885,33677
201912171033,13890,13890,13880,13880,38433
201912171034,13880,13885,13875,13875,40902
201912171035,13875,13880,13870,13875,17173
201912171036,13875,13880,13870,13880,5269
201912171037,13875,13885,13875,13885,29876
201912171038,13880,13890,13880,13885,55917
201912171039,13885,13890,13880,13885,18238
201912171040,13885,13900,13885,13895,91747
201912171041,13895,13895,13890,13890,34883
201912171042,13890,13910,13890,13910,224989
201912171043,13905,13915,13900,13905,47178
201912171044,13905,13910,13905,13910,45243
201912171045,13910,13915,13905,13905,76879
201912171046,13910,13915,13910,13915,34219
201912171047,13915,13930,13910,13925,63818
201912171048,13925,13930,13910,13915,249125
201912171049,13915,13920,13910,13915,18041
201912171050,13915,13920,13910,13910,84601
201912171051,13910,13915,13905,13905,51163
201912171052,13910,13910,13890,13890,90280
201912171053,13885,13895,13885,13890,19505
201912171054,13890,13900,13890,13895,30622
201912171055,13900,13905,13895,13900,25634
201912171056,13900,13905,13895,13905,27191
201912171057,13905,13910,13900,13905,76593
201912171058,13905,13920,13905,13910,52888
201912171059,13910,13920,13910,13920,114825
201912171100,13925,13925,13915,13920,21862
201912171101,13920,13925,13915,13920,13025
201912171102,13915,13920,13905,13910,31064
201912171103,13905,13910,13905,13905,25400
201912171104,13905,13910,13900,13905,47138
201912171105,13910,13910,13890,13900,40796
201912171106,13895,13910,13895,13910,38301
201912171107,13910,13915,13905,13910,8303
201912171108,13910,13915,13905,13905,22232
201912171109,13905,13905,13895,13900,51999
201912171110,13900,13900,13890,13890,26317
201912171111,13895,13895,13885,13890,31151
201912171112,13890,13905,13890,13900,49038
201912171113,13900,13910,13895,13905,32002
201912171114,13905,13910,13895,13905,10382
201912171115,13910,13915,13900,13910,70394
201912171116,13910,13920,13910,13915,18786
201912171117,13915,13920,13910,13915,3459
201912171118,13915,13920,13910,13910,9773
201912171119,13910,13915,13890,13890,61087
201912171120,13895,13905,13885,13900,20376
201912171121,13900,13920,13900,13920,45828
201912171122,13915,13925,13910,13925,112089
201912171123,13925,13930,13920,13925,73839
201912171124,13930,13950,13920,13950,266858
201912171125,13955,13955,13940,13940,86494
201912171126,13945,13950,13940,13945,39070
201912171127,13945,13950,13945,13945,13067
201912171128,13945,13955,13945,13955,111622
201912171129,13960,13960,13945,13955,48147
201912171130,13950,13960,13950,13955,44896
201912171131,13955,13960,13950,13950,30071
201912171132,13950,13960,13950,13960,56007
201912171133,13965,13965,13955,13960,33958
201912171134,13960,13965,13955,13955,39930
201912171135,13965,13965,13955,13960,70016
201912171136,13960,13960,13955,13955,10666
201912171137,13955,13960,13950,13960,22038
201912171138,13960,13965,13960,13965,75177
201912171139,13965,13970,13965,13970,36178
201912171140,13970,13975,13965,13970,128231
201912171141,13970,13980,13970,13980,33951
201912171142,13980,13985,13975,13985,41947
201912171143,13985,13985,13980,13985,28713
201912171144,13985,13995,13980,13990,92967
201912171145,13990,14000,13985,14000,110124
201912171146,14000,14010,13990,14005,548283
201912171147,14005,14010,13995,14010,137701
201912171148,14015,14020,14010,14010,296929
201912171149,14010,14015,14000,14000,50689
201912171150,14000,14010,14000,14005,16987
201912171151,14005,14010,13995,14005,56511
201912171152,14000,14005,13995,14000,98385
201912171153,14000,14005,14000,14000,34839
201912171154,14000,14015,14000,14010,81701
201912171155,14010,14015,14005,14015,20482
201912171156,14015,14015,14005,14005,15164
201912171157,14005,14015,14000,14010,11904
201912171158,14010,14015,14005,14005,58347
201912171159,14010,14015,14010,14015,19307
201912171200,14010,14015,14005,14010,65011
201912171201,14005,14010,14005,14010,32775
201912171202,14010,14015,14005,14010,12606
201912171203,14005,14015,14005,14010,33568
201912171204,14015,14015,14010,14010,26573
201912171205,14010,14015,14010,14010,2311
201912171206,14010,14020,14010,14015,120431
201912171207,14015,14025,14015,14020,69129
201912171208,14020,14025,14020,14025,30926
201912171209,14025,14030,14020,14025,10352
201912171210,14025,14025,14015,14020,22932
201912171211,14020,14025,14015,14020,4514
201912171212,14025,14030,14020,14025,39102
201912171213,14025,14030,14020,14020,1980
201912171214,14020,14030,14020,14020,28275
201912171215,14020,14025,14020,14025,18600
201912171216,14025,14030,14020,14025,9407
201912171217,14025,14030,14020,14020,3093
201912171218,14020,14020,14015,14015,18131
201912171219,14015,14025,14010,14020,29413
201912171220,14020,14030,14020,14025,23779
201912171221,14025,14025,14015,14020,9385
201912171222,14020,14025,14020,14020,8913
201912171223,14020,14030,14020,14025,44094
201912171224,14025,14030,14020,14030,104569
201912171225,14025,14040,14025,14040,61438
201912171226,14040,14040,14035,14040,16273
201912171227,14040,14040,14030,14035,30535
201912171228,14035,14035,14030,14035,8903
201912171229,14035,14045,14035,14040,40382
201912171230,14045,14045,14030,14045,21173
201912171231,14045,14055,14040,14050,224370
201912171232,14050,14055,14045,14045,32828
201912171233,14050,14060,14045,14060,35790
201912171234,14060,14070,14055,14070,33339
201912171235,14065,14070,14055,14060,38136
201912171236,14055,14060,14050,14060,108990
201912171237,14060,14060,14050,14050,25268
201912171238,14060,14065,14050,14055,57512
201912171239,14060,14060,14055,14055,9505
201912171240,14055,14060,14055,14060,13826
201912171241,14060,14065,14060,14065,33939
