Time,Open,High,Low,Close,Volume
20201102090023,13885,13885,13885,13885,219180
20201102090023,13890,13890,13890,13890,100
20201102090023,13890,13890,13890,13890,5208
20201102090023,13895,13895,13895,13895,6134
20201102090023,13900,13900,13900,13900,8666
20201102090023,13900,13900,13900,13900,14800
20201102090023,13900,13900,13900,13900,9882
20201102090023,13900,13900,13900,13900,41
20201102090023,13900,13900,13900,13900,100
20201102090023,13905,13905,13905,13905,35
20201102090023,13905,13905,13905,13905,1
20201102090023,13900,13900,13900,13900,92
20201102090023,13905,13905,13905,13905,35
20201102090023,13905,13905,13905,13905,24
20201102090024,13900,13900,13900,13900,200
20201102090024,13905,13905,13905,13905,16156
20201102090024,13900,13900,13900,13900,500
20201102090024,13905,13905,13905,13905,7
20201102090024,13905,13905,13905,13905,2707
20201102090024,13905,13905,13905,13905,50
20201102090024,13905,13905,13905,13905,3000
20201102090024,13900,13900,13900,13900,1
20201102090024,13895,13895,13895,13895,1
20201102090024,13905,13905,13905,13905,40
20201102090024,13900,13900,13900,13900,10
20201102090025,13900,13900,13900,13900,2707
20201102090025,13900,13900,13900,13900,2707
20201102090025,13900,13900,13900,13900,2
20201102090025,13900,13900,13900,13900,1
20201102090025,13900,13900,13900,13900,9373
20201102090026,13905,13905,13905,13905,2707
20201102090026,13900,13900,13900,13900,1
20201102090026,13905,13905,13905,13905,6872
20201102090026,13910,13910,13910,13910,8100
20201102090026,13905,13905,13905,13905,500
20201102090026,13910,13910,13910,13910,551
20201102090027,13915,13915,13915,13915,5
20201102090027,13915,13915,13915,13915,19
20201102090027,13915,13915,13915,13915,1
20201102090027,13915,13915,13915,13915,2
20201102090027,13910,13910,13910,13910,6038
20201102090027,13915,13915,13915,13915,60
20201102090027,13915,13915,13915,13915,20
20201102090027,13915,13915,13915,13915,4718
20201102090028,13910,13910,13910,13910,4
20201102090028,13915,13915,13915,13915,15
20201102090028,13920,13920,13920,13920,1485
20201102090028,13920,13920,13920,13920,5000
20201102090028,13915,13915,13915,13915,1
20201102090028,13920,13920,13920,13920,2
20201102090028,13915,13915,13915,13915,4
20201102090029,13920,13920,13920,13920,50
20201102090029,13920,13920,13920,13920,1737
20201102090029,13925,13925,13925,13925,1
20201102090029,13925,13925,13925,13925,2121
20201102090029,13930,13930,13930,13930,879
20201102090030,13930,13930,13930,13930,25
20201102090030,13930,13930,13930,13930,1756
20201102090030,13925,13925,13925,13925,1230
20201102090030,13920,13920,13920,13920,150
20201102090030,13925,13925,13925,13925,1
20201102090030,13920,13920,13920,13920,200
20201102090030,13925,13925,13925,13925,50
20201102090031,13930,13930,13930,13930,3000
20201102090031,13925,13925,13925,13925,2
20201102090031,13925,13925,13925,13925,1294
20201102090031,13920,13920,13920,13920,1
20201102090031,13925,13925,13925,13925,896
20201102090031,13920,13920,13920,13920,3
20201102090031,13925,13925,13925,13925,653
20201102090031,13920,13920,13920,13920,7215
20201102090031,13920,13920,13920,13920,3000
20201102090032,13925,13925,13925,13925,19
20201102090032,13925,13925,13925,13925,43
20201102090032,13925,13925,13925,13925,144
20201102090032,13920,13920,13920,13920,10
20201102090032,13920,13920,13920,13920,298
20201102090032,13920,13920,13920,13920,138
20201102090032,13920,13920,13920,13920,2707
20201102090032,13920,13920,13920,13920,3000
20201102090032,13920,13920,13920,13920,20
20201102090032,13920,13920,13920,13920,100
20201102090032,13920,13920,13920,13920,1
20201102090032,13915,13915,13915,13915,384
20201102090033,13910,13910,13910,13910,30
20201102090033,13915,13915,13915,13915,4000
20201102090033,13915,13915,13915,13915,1097
20201102090033,13910,13910,13910,13910,2259
20201102090033,13915,13915,13915,13915,243
20201102090033,13910,13910,13910,13910,2
20201102090033,13910,13910,13910,13910,1
20201102090033,13910,13910,13910,13910,2707
20201102090033,13910,13910,13910,13910,2
20201102090033,13910,13910,13910,13910,1
20201102090033,13910,13910,13910,13910,7
20201102090034,13910,13910,13910,13910,10
20201102090034,13910,13910,13910,13910,5404
20201102090034,13910,13910,13910,13910,2729
20201102090034,13910,13910,13910,13910,2707
20201102090034,13905,13905,13905,13905,1693
20201102090034,13905,13905,13905,13905,1
20201102090034,13905,13905,13905,13905,90
20201102090034,13900,13900,13900,13900,2955
20201102090035,13900,13900,13900,13900,2
20201102090035,13900,13900,13900,13900,1
20201102090035,13895,13895,13895,13895,629
20201102090035,13895,13895,13895,13895,5000
20201102090035,13895,13895,13895,13895,2707
20201102090035,13895,13895,13895,13895,5450
20201102090035,13900,13900,13900,13900,2707
20201102090035,13900,13900,13900,13900,110
20201102090035,13900,13900,13900,13900,1
20201102090035,13900,13900,13900,13900,2707
20201102090036,13900,13900,13900,13900,1000
20201102090036,13900,13900,13900,13900,3356
20201102090036,13895,13895,13895,13895,50
20201102090036,13900,13900,13900,13900,1
20201102090036,13900,13900,13900,13900,1
20201102090036,13900,13900,13900,13900,999
20201102090036,13905,13905,13905,13905,10
20201102090036,13900,13900,13900,13900,1695
20201102090036,13905,13905,13905,13905,1
20201102090036,13910,13910,13910,13910,19
20201102090036,13910,13910,13910,13910,2766
20201102090036,13910,13910,13910,13910,1362
20201102090036,13915,13915,13915,13915,34
20201102090036,13910,13910,13910,13910,1362
20201102090036,13915,13915,13915,13915,10
20201102090036,13910,13910,13910,13910,839
20201102090037,13910,13910,13910,13910,15
20201102090037,13915,13915,13915,13915,2
20201102090037,13915,13915,13915,13915,50
20201102090037,13915,13915,13915,13915,1
20201102090037,13910,13910,13910,13910,2737
20201102090037,13910,13910,13910,13910,1
20201102090037,13905,13905,13905,13905,200
20201102090038,13910,13910,13910,13910,500
20201102090038,13910,13910,13910,13910,1
20201102090038,13910,13910,13910,13910,2
20201102090038,13905,13905,13905,13905,120
20201102090038,13900,13900,13900,13900,24
20201102090038,13900,13900,13900,13900,50
20201102090038,13910,13910,13910,13910,100
20201102090039,13910,13910,13910,13910,13
20201102090039,13910,13910,13910,13910,351
20201102090039,13910,13910,13910,13910,1
20201102090040,13910,13910,13910,13910,2
20201102090040,13910,13910,13910,13910,50
20201102090040,13910,13910,13910,13910,215
20201102090040,13910,13910,13910,13910,3
20201102090040,13910,13910,13910,13910,4
20201102090041,13910,13910,13910,13910,300
20201102090041,13910,13910,13910,13910,1
20201102090041,13910,13910,13910,13910,2235
20201102090042,13905,13905,13905,13905,786
20201102090042,13905,13905,13905,13905,300
20201102090042,13910,13910,13910,13910,137
20201102090042,13910,13910,13910,13910,100
20201102090042,13910,13910,13910,13910,4382
20201102090042,13910,13910,13910,13910,3510
20201102090042,13910,13910,13910,13910,50
20201102090042,13910,13910,13910,13910,1000
20201102090043,13910,13910,13910,13910,1
20201102090043,13910,13910,13910,13910,143
20201102090043,13910,13910,13910,13910,100
20201102090043,13910,13910,13910,13910,135
20201102090043,13915,13915,13915,13915,38
20201102090043,13920,13920,13920,13920,600
20201102090043,13915,13915,13915,13915,500
20201102090044,13920,13920,13920,13920,219
20201102090044,13920,13920,13920,13920,1343
20201102090044,13920,13920,13920,13920,50
