Time,Open,High,Low,Close,Volume
20201109090007,16060,16060,16060,16060,482641
20201109090007,16065,16065,16065,16065,25
20201109090007,16065,16065,16065,16065,3682
20201109090007,16070,16070,16070,16070,3178
20201109090007,16075,16075,16075,16075,5048
20201109090007,16080,16080,16080,16080,10054
20201109090007,16065,16065,16065,16065,1
20201109090007,16065,16065,16065,16065,20
20201109090007,16065,16065,16065,16065,5
20201109090007,16080,16080,16080,16080,19
20201109090007,16065,16065,16065,16065,1
20201109090007,16065,16065,16065,16065,1000
20201109090007,16065,16065,16065,16065,1
20201109090007,16065,16065,16065,16065,1700
20201109090007,16065,16065,16065,16065,600
20201109090007,16065,16065,16065,16065,1
20201109090007,16065,16065,16065,16065,11
20201109090007,16065,16065,16065,16065,600
20201109090007,16065,16065,16065,16065,424
20201109090007,16065,16065,16065,16065,80
20201109090007,16065,16065,16065,16065,30
20201109090007,16065,16065,16065,16065,1000
20201109090007,16065,16065,16065,16065,1
20201109090007,16065,16065,16065,16065,1
20201109090007,16065,16065,16065,16065,70
20201109090007,16065,16065,16065,16065,33
20201109090007,16065,16065,16065,16065,150
20201109090007,16080,16080,16080,16080,10
20201109090007,16065,16065,16065,16065,1000
20201109090007,16065,16065,16065,16065,1000
20201109090007,16065,16065,16065,16065,800
20201109090007,16065,16065,16065,16065,15
20201109090007,16065,16065,16065,16065,20
20201109090007,16065,16065,16065,16065,1
20201109090007,16065,16065,16065,16065,2
20201109090007,16065,16065,16065,16065,45
20201109090007,16065,16065,16065,16065,77
20201109090007,16065,16065,16065,16065,2
20201109090007,16065,16065,16065,16065,84
20201109090007,16065,16065,16065,16065,40
20201109090007,16065,16065,16065,16065,1
20201109090007,16075,16075,16075,16075,300
20201109090007,16075,16075,16075,16075,3778
20201109090007,16075,16075,16075,16075,1
20201109090007,16075,16075,16075,16075,30
20201109090007,16075,16075,16075,16075,90
20201109090007,16075,16075,16075,16075,6
20201109090007,16075,16075,16075,16075,6
20201109090007,16075,16075,16075,16075,43
20201109090007,16075,16075,16075,16075,180
20201109090007,16075,16075,16075,16075,5
20201109090007,16075,16075,16075,16075,100
20201109090007,16075,16075,16075,16075,2
20201109090007,16075,16075,16075,16075,10
20201109090007,16075,16075,16075,16075,70
20201109090007,16075,16075,16075,16075,100
20201109090007,16075,16075,16075,16075,200
20201109090007,16075,16075,16075,16075,200
20201109090007,16075,16075,16075,16075,30
20201109090007,16075,16075,16075,16075,1
20201109090008,16075,16075,16075,16075,2
20201109090008,16075,16075,16075,16075,68
20201109090008,16075,16075,16075,16075,500
20201109090008,16080,16080,16080,16080,31
20201109090008,16075,16075,16075,16075,100
20201109090008,16075,16075,16075,16075,1
20201109090008,16075,16075,16075,16075,12
20201109090008,16080,16080,16080,16080,62
20201109090008,16075,16075,16075,16075,1
20201109090008,16075,16075,16075,16075,501
20201109090008,16075,16075,16075,16075,226
20201109090008,16080,16080,16080,16080,52
20201109090008,16080,16080,16080,16080,62
20201109090008,16075,16075,16075,16075,633
20201109090008,16075,16075,16075,16075,126
20201109090008,16080,16080,16080,16080,500
20201109090008,16075,16075,16075,16075,100
20201109090008,16080,16080,16080,16080,30
20201109090008,16075,16075,16075,16075,35
20201109090008,16080,16080,16080,16080,31
20201109090008,16080,16080,16080,16080,209
20201109090008,16075,16075,16075,16075,40
20201109090008,16075,16075,16075,16075,1
20201109090008,16075,16075,16075,16075,1
20201109090008,16080,16080,16080,16080,1
20201109090008,16080,16080,16080,16080,1
20201109090008,16075,16075,16075,16075,44
20201109090008,16075,16075,16075,16075,200
20201109090008,16075,16075,16075,16075,17673
20201109090008,16070,16070,16070,16070,200
20201109090008,16070,16070,16070,16070,200
20201109090008,16070,16070,16070,16070,200
20201109090008,16070,16070,16070,16070,300
20201109090008,16070,16070,16070,16070,50
20201109090008,16070,16070,16070,16070,1
20201109090008,16070,16070,16070,16070,200
20201109090008,16070,16070,16070,16070,14223
20201109090008,16065,16065,16065,16065,50
20201109090008,16075,16075,16075,16075,10054
20201109090008,16070,16070,16070,16070,1
20201109090008,16075,16075,16075,16075,10054
20201109090008,16070,16070,16070,16070,1
20201109090008,16075,16075,16075,16075,10054
20201109090008,16075,16075,16075,16075,6
20201109090008,16070,16070,16070,16070,10133
20201109090008,16065,16065,16065,16065,15478
20201109090009,16065,16065,16065,16065,1
20201109090009,16065,16065,16065,16065,1
20201109090009,16065,16065,16065,16065,1
20201109090009,16065,16065,16065,16065,1
20201109090009,16070,16070,16070,16070,111
20201109090009,16070,16070,16070,16070,600
20201109090009,16070,16070,16070,16070,9343
20201109090009,16070,16070,16070,16070,10054
20201109090009,16065,16065,16065,16065,1000
20201109090009,16065,16065,16065,16065,50
20201109090009,16065,16065,16065,16065,1
20201109090009,16065,16065,16065,16065,1
20201109090009,16065,16065,16065,16065,25000
20201109090009,16070,16070,16070,16070,93
20201109090009,16070,16070,16070,16070,11
20201109090010,16065,16065,16065,16065,1
20201109090010,16065,16065,16065,16065,15299
20201109090010,16065,16065,16065,16065,5
20201109090010,16065,16065,16065,16065,100
20201109090010,16065,16065,16065,16065,671
20201109090010,16065,16065,16065,16065,41
20201109090010,16065,16065,16065,16065,1
20201109090010,16070,16070,16070,16070,1555
20201109090010,16065,16065,16065,16065,9
20201109090010,16065,16065,16065,16065,300
20201109090010,16065,16065,16065,16065,1
20201109090010,16065,16065,16065,16065,4500
20201109090010,16060,16060,16060,16060,20
20201109090010,16060,16060,16060,16060,1
20201109090010,16065,16065,16065,16065,100
20201109090010,16060,16060,16060,16060,1
20201109090010,16060,16060,16060,16060,2
20201109090010,16060,16060,16060,16060,3
20201109090011,16060,16060,16060,16060,1
20201109090011,16060,16060,16060,16060,500
20201109090011,16060,16060,16060,16060,2
20201109090011,16060,16060,16060,16060,500
20201109090011,16060,16060,16060,16060,16922
20201109090011,16055,16055,16055,16055,1
20201109090011,16065,16065,16065,16065,50
20201109090011,16055,16055,16055,16055,57
20201109090011,16055,16055,16055,16055,280
20201109090011,16055,16055,16055,16055,1
20201109090011,16060,16060,16060,16060,2
20201109090011,16060,16060,16060,16060,1
20201109090011,16065,16065,16065,16065,681
20201109090011,16060,16060,16060,16060,1
20201109090011,16065,16065,16065,16065,187
20201109090012,16055,16055,16055,16055,25
20201109090012,16055,16055,16055,16055,1
20201109090012,16055,16055,16055,16055,2
20201109090012,16055,16055,16055,16055,1
20201109090012,16055,16055,16055,16055,4376
20201109090012,16055,16055,16055,16055,11638
20201109090012,16050,16050,16050,16050,1
20201109090012,16060,16060,16060,16060,1000
20201109090012,16050,16050,16050,16050,30
20201109090012,16055,16055,16055,16055,1
20201109090012,16055,16055,16055,16055,100
20201109090012,16060,16060,16060,16060,300
20201109090012,16060,16060,16060,16060,1
20201109090012,16060,16060,16060,16060,5
20201109090012,16060,16060,16060,16060,1
20201109090012,16065,16065,16065,16065,15300
20201109090013,16060,16060,16060,16060,1
20201109090013,16065,16065,16065,16065,15300
20201109090013,16060,16060,16060,16060,30
20201109090013,16065,16065,16065,16065,15300
20201109090013,16060,16060,16060,16060,30
20201109090013,16060,16060,16060,16060,1086
20201109090013,16060,16060,16060,16060,500
20201109090013,16060,16060,16060,16060,10
20201109090013,16065,16065,16065,16065,250
20201109090013,16060,16060,16060,16060,10
20201109090013,16060,16060,16060,16060,50
20201109090013,16060,16060,16060,16060,1
20201109090013,16060,16060,16060,16060,1
20201109090013,16060,16060,16060,16060,1
20201109090013,16060,16060,16060,16060,1
20201109090013,16060,16060,16060,16060,30
20201109090013,16060,16060,16060,16060,100
20201109090013,16065,16065,16065,16065,70
20201109090013,16065,16065,16065,16065,1000
20201109090013,16060,16060,16060,16060,30
20201109090013,16060,16060,16060,16060,20
20201109090013,16060,16060,16060,16060,10
20201109090013,16060,16060,16060,16060,1
20201109090013,16060,16060,16060,16060,1
20201109090013,16060,16060,16060,16060,88
20201109090014,16060,16060,16060,16060,436
20201109090014,16060,16060,16060,16060,1
20201109090014,16060,16060,16060,16060,1
20201109090014,16065,16065,16065,16065,500
20201109090014,16060,16060,16060,16060,1
20201109090014,16060,16060,16060,16060,30
20201109090014,16060,16060,16060,16060,1
20201109090014,16060,16060,16060,16060,1
20201109090014,16060,16060,16060,16060,500
20201109090014,16060,16060,16060,16060,150
20201109090014,16060,16060,16060,16060,30
20201109090014,16060,16060,16060,16060,1
20201109090014,16060,16060,16060,16060,1
20201109090014,16060,16060,16060,16060,1
