Time,Open,High,Low,Close,Volume
20201117090020,3415,3415,3415,3415,1965770
20201117090020,3420,3420,3420,3420,200000
20201117090020,3420,3420,3420,3420,200
20201117090021,3420,3420,3420,3420,200
20201117090021,3420,3420,3420,3420,20
20201117090021,3420,3420,3420,3420,12500
20201117090022,3420,3420,3420,3420,17542
20201117090022,3415,3415,3415,3415,500
20201117090022,3420,3420,3420,3420,109929
20201117090022,3425,3425,3425,3425,90071
20201117090022,3425,3425,3425,3425,11015
20201117090022,3425,3425,3425,3425,500
20201117090022,3425,3425,3425,3425,140
20201117090022,3425,3425,3425,3425,600
20201117090022,3425,3425,3425,3425,2225
20201117090022,3425,3425,3425,3425,654
20201117090022,3430,3430,3430,3430,85
20201117090022,3430,3430,3430,3430,14
20201117090022,3425,3425,3425,3425,200
20201117090022,3430,3430,3430,3430,286
20201117090022,3425,3425,3425,3425,17
20201117090022,3430,3430,3430,3430,18
20201117090023,3425,3425,3425,3425,1000
20201117090023,3425,3425,3425,3425,1
20201117090023,3425,3425,3425,3425,700
20201117090023,3430,3430,3430,3430,1664
20201117090023,3430,3430,3430,3430,1749
20201117090024,3425,3425,3425,3425,200
20201117090024,3425,3425,3425,3425,556
20201117090024,3430,3430,3430,3430,3514
20201117090024,3430,3430,3430,3430,820
20201117090024,3425,3425,3425,3425,1000
20201117090024,3430,3430,3430,3430,1
20201117090024,3430,3430,3430,3430,200
20201117090025,3430,3430,3430,3430,60600
20201117090025,3425,3425,3425,3425,4500
20201117090025,3430,3430,3430,3430,1000
20201117090025,3430,3430,3430,3430,15
20201117090025,3425,3425,3425,3425,600
20201117090025,3425,3425,3425,3425,2869
20201117090025,3430,3430,3430,3430,200
20201117090025,3430,3430,3430,3430,1
20201117090026,3425,3425,3425,3425,500
20201117090026,3425,3425,3425,3425,100
20201117090026,3425,3425,3425,3425,62
20201117090026,3430,3430,3430,3430,623
20201117090026,3425,3425,3425,3425,47
20201117090027,3430,3430,3430,3430,1
20201117090027,3430,3430,3430,3430,66566
20201117090027,3430,3430,3430,3430,1002
20201117090027,3430,3430,3430,3430,60600
20201117090027,3430,3430,3430,3430,500000
20201117090027,3430,3430,3430,3430,29591
20201117090027,3430,3430,3430,3430,29591
20201117090027,3430,3430,3430,3430,29591
20201117090027,3430,3430,3430,3430,1318
20201117090027,3430,3430,3430,3430,20000
20201117090028,3430,3430,3430,3430,58
20201117090028,3430,3430,3430,3430,14545
20201117090028,3425,3425,3425,3425,300
20201117090028,3430,3430,3430,3430,100
20201117090028,3430,3430,3430,3430,500
20201117090029,3425,3425,3425,3425,1000
20201117090029,3430,3430,3430,3430,150
20201117090029,3430,3430,3430,3430,141
20201117090029,3425,3425,3425,3425,359
20201117090029,3435,3435,3435,3435,233
20201117090029,3435,3435,3435,3435,100
20201117090030,3430,3430,3430,3430,2743
20201117090030,3430,3430,3430,3430,200
20201117090030,3430,3430,3430,3430,2494
20201117090030,3430,3430,3430,3430,1500
20201117090030,3430,3430,3430,3430,101
20201117090031,3430,3430,3430,3430,608
20201117090031,3425,3425,3425,3425,12297
20201117090031,3435,3435,3435,3435,15
20201117090031,3425,3425,3425,3425,5000
20201117090031,3425,3425,3425,3425,3300
20201117090031,3425,3425,3425,3425,600
20201117090031,3430,3430,3430,3430,100
20201117090032,3425,3425,3425,3425,500
20201117090032,3425,3425,3425,3425,500
20201117090032,3430,3430,3430,3430,1588
20201117090032,3430,3430,3430,3430,495
20201117090032,3425,3425,3425,3425,200
20201117090032,3430,3430,3430,3430,292
20201117090032,3430,3430,3430,3430,100
20201117090032,3430,3430,3430,3430,300
20201117090033,3425,3425,3425,3425,20420
20201117090033,3430,3430,3430,3430,1
20201117090033,3425,3425,3425,3425,20000
20201117090033,3430,3430,3430,3430,100
20201117090033,3425,3425,3425,3425,500
20201117090034,3430,3430,3430,3430,87
20201117090034,3430,3430,3430,3430,5
20201117090034,3430,3430,3430,3430,100
20201117090034,3425,3425,3425,3425,93
20201117090034,3430,3430,3430,3430,900
20201117090034,3430,3430,3430,3430,1
20201117090034,3425,3425,3425,3425,200
20201117090035,3430,3430,3430,3430,10000
20201117090035,3430,3430,3430,3430,40
20201117090035,3430,3430,3430,3430,5
20201117090035,3430,3430,3430,3430,100
20201117090036,3430,3430,3430,3430,10
20201117090036,3425,3425,3425,3425,1025
20201117090036,3425,3425,3425,3425,2119
20201117090036,3425,3425,3425,3425,200
20201117090036,3425,3425,3425,3425,100
20201117090036,3425,3425,3425,3425,300
20201117090037,3430,3430,3430,3430,15
20201117090037,3430,3430,3430,3430,5345
20201117090037,3425,3425,3425,3425,5000
20201117090037,3430,3430,3430,3430,33
20201117090037,3425,3425,3425,3425,500
20201117090037,3425,3425,3425,3425,1182
20201117090038,3425,3425,3425,3425,500
20201117090038,3430,3430,3430,3430,6728
20201117090038,3425,3425,3425,3425,200
20201117090038,3430,3430,3430,3430,551
20201117090038,3430,3430,3430,3430,87
20201117090039,3430,3430,3430,3430,50
20201117090039,3430,3430,3430,3430,1
